model,response
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear, ProtonVPN, HotspotShield, IPVanish, StrongVPN, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, IPVanish, Private Internet Access, VyprVPN, Hotspot Shield, ProtonVPN, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, Windscribe, TunnelBear"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,ProtonVPN,Hotspot Shield,TunnelBear,Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, Private Internet Access, IPVanish, Windscribe, TunnelBear, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, PrivateInternetAccess, CyberGhost, IPVanish, HotspotShield, StrongVPN, VyprVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, VyprVPN, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, TunnelBear, Windscribe, VyprVPN"
gemini-2.0-flash-exp,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, ProtonVPN, Atlas VPN, Hotspot Shield, VyprVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Hotspot Shield, AtlasVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, PrivateInternetAccess, CyberGhost, TunnelBear, IPVanish, ProtonVPN, Surfshark, HotspotShield, PureVPN"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, IPVanish, Private Internet Access, ProtonVPN, Hotspot Shield, TunnelBear, VyprVPN"
